id,location,sample date,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Sodium,Potassium,Calcium,Magnesium,Chlorides,Sulphates,Iron,Manganese,Zinc,Copper,Chromium,Lead,Cadmium,Mercury,Nickel,Arsenic,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),AOX,Atrazine,Cesium,Macrozoobenthos,Total coliforms,Fecal coliforms,"p,p-DDT",gamma-Hexachlorocyclohexane,Bicarbonates,Anionic active surfactants,Total extractable matter,Fecal streptococci ,Petroleum hydrocarbons,PAHs,Benzo(a)pyrene,"Benzo(g,h,i)perylene",Benzo(b)fluoranthene,Benzo(k)fluoranthene,Fluoranthene,"Indeno(1,2,3-c,d)pyrene",PCB 28,PCB 52,PCB 101,PCB 138,PCB 153,PCB 180,Silica (SiO2),Oxygen saturation,Total hardness,Total dissolved salts,Heptachloroepoxide,Heptachlor,Endosulfan (alpha),Endosulfan (beta),"p,p-DDD","p,p-DDE",alpha-Hexachlorocyclohexane,beta-Hexaxchlorocyclohexane,Aldrin,Dieldrin,Endrin,Methoxychlor,Simazine,Metolachlor,Alachlor,Carbonates,Total nitrogen,Tetrachloromethane,Barium,Cyanides,Sulfides,Selenium,Total organic carbon,"1,2,4-Trichlorobenzene","1,2,3-Trichlorobenzene",Pentachlorobenzene,Acenaphthene,Acenaphthylene,Anthracene,Benzo(a)anthracene,Chrysene,Naphthalene,Phenanthrene,Pyrene,Hexachlorobenzene,Isodrin,Aluminium,Dissolved organic carbon,Dissolved silicates,Organic nitrogen,Fluorene,PCB 118,Trifluralin,Inorganic nitrogen,Berilium,Boron,AGOC-3A,Methylosmoline,Chlorodinine,Total dissolved phosphorus,day,month,year
,Boonsri,11-Nov-10,13.0,,0.147,0.016,1.0390000000000001,0.36,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,2010.0
,Boonsri,11-Nov-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5666666666666664,0.29333333333333333,,,,,,0.026000000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,2011.0
,Boonsri,11-Nov-15,15.0,9.49,0.0,0.022000000000000002,1.258,0.037000000000000005,0.054000000000000006,15.0,3.0,41.26,12.61,15.397,37.56,0.0,,,,,,,,,,1.82,10.24,2.92,,0.0,,,,,0.0,,207.4,0.10800000000000001,,,0.0,,,,,,,,,,,,,,,97.23,154.4,271.0,,,,,,,,,,,,,,,,,1.742,,,,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044000000000000004,11.0,11.0,2015.0
,Boonsri,11-Oct-14,18.0,8.58,0.067,0.012,0.975,0.138,0.17,,,38.09,14.55,19.8,36.44,,,,,,,,,,,1.32,12.08,2.17,,,,,,,,,156.16,0.129,,,,,,,,,,,,,,,,,,98.53,154.41,266.0,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,11.0,10.0,2014.0
,Boonsri,12-Apr-09,13.0,10.676666666666668,0.14033333333333334,0.015666666666666666,1.1096666666666668,0.059666666666666666,0.111,18.666666666666668,2.6666666666666665,44.99666666666667,21.34,20.406666666666666,56.06333333333333,,0.05000000000000001,,,,,,,,,2.143333333333333,7.95,2.31,,,,,,,,,189.1,0.05000000000000001,,,,,,,,,,,,,,,,,6.669999999999999,105.30333333333333,114.89999999999999,262.6666666666667,,,,,,,,,,,,,,,,,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,2009.0
,Boonsri,12-Aug-05,25.833333333333332,5.673333333333333,0.25066666666666665,0.025000000000000005,0.3916666666666666,0.09299999999999999,0.106,19.0,3.0,33.39333333333334,12.61,26.786666,14.846666666666666,0.19333333333333333,0.02225,33.666666666666664,5.372333333333334,0.6316666666666667,7.649666666666666,0.914,0.0,1.2586666666666668,,2.48,3.85,3.3233333333333337,,0.15933333333333333,,1.9100000000000001,8.466666666666667,,0.0,0.07233333333333332,154.53333533333333,0.025000000000000005,,,,,,,,,,,,,,,,,5.62,69.54666633333333,77.46666699999999,187.66666666666666,0.0,0.005,0.0,0.0,0.11066666666666668,0.041,0.012000000000000002,0.07233333333333332,0.0,0.20666666666666667,0.22199999999999998,,,0.0,0.26866666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,8.0,2005.0
,Boonsri,12-Dec-02,7.0,9.1,0.8033333333333333,0.04,0.6633333333333332,0.14333333333333334,0.18000000000000002,,,54.9,10.333333333333334,20.933333333333334,26.733333333333334,0.09000000000000001,0.03,6.333333333333333,4.286666666666666,1.57,,0.47000000000000003,,,,4.533333333333333,21.46666666666667,8.266666666666667,,0.0,,,0.21333333333333337,0.02333333333333333,,0.01,192.1,,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,2002.0
,Boonsri,12-Dec-08,8.0,9.29,0.318,0.027666666666666662,1.312,0.05833333333333333,0.12,16.666666666666668,2.3333333333333335,59.06,16.813333333333336,20.86,46.48333333333333,,0.02366666666666667,,,,,,,,,1.12,11.086666666666668,2.8233333333333337,,,,,2.433333333333333,0.21666666666666667,,,208.61333333333332,0.025000000000000005,,0.012333333333333335,0.01,,,,,,,,,,,,,,7.137666666666667,78.13333333333334,123.38666666666666,272.6666666666667,,,,,,,,,,,,,,,,,,0.25,,,0.10000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,2008.0
,Boonsri,12-Dec-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3263333333333333,0.2993333333333333,0.24266666666666667,,12.0,12.0,2014.0
,Boonsri,12-Feb-04,3.266666666666667,10.793333333333331,0.19366666666666665,0.030333333333333334,1.0806666666666667,0.065,0.07366666666666667,15.666666666666666,3.0,52.84,12.286666666666667,21.2,39.13333333333333,1.7009999999999998,0.126,274.3333333333333,59.626666666666665,1.4713333333333332,9.22,4.193333333333333,,3.4753333333333334,,3.796666666666667,9.023333333333333,4.79,,,,,,,0.004,0.0,183.0,0.0,0.0,,,,,,,,,,,,,,,,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,2004.0
,Boonsri,12-Feb-15,4.0,,0.12,0.018000000000000002,1.423,0.027000000000000003,0.248,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17800000000000002,12.0,2.0,2015.0
,Boonsri,12-Jul-02,21.5,6.166666666666667,0.6133333333333333,0.016666666666666666,0.8433333333333334,0.11,0.13333333333333333,,,42.233333333333334,11.933333333333332,22.066666666666666,39.46666666666667,0.37333333333333335,0.03666666666666667,2.0666666666666664,,,,,,,,3.966666666666667,9.6,5.433333333333334,,,,,,,,,150.46666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,7.0,2002.0
,Boonsri,12-Jul-09,19.0,5.87,0.305,0.025000000000000005,0.5720000000000001,0.028666666666666663,0.041,16.333333333333332,2.0,46.776666666666664,12.286666666666667,21.12,43.163333333333334,,0.05000000000000001,,,,,,,,,1.6000000000000003,9.266666666666666,2.14,,,,,10.6,0.6900000000000001,,,158.6,0.05000000000000001,,0.029666666666666664,,,,,,,,,,,,,,,2.859,71.20333333333333,95.60000000000001,223.66666666666666,,,,,,,,,,,,,,,,,1.0899999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,7.0,2009.0
,Boonsri,12-Jun-09,24.5,6.126666666666666,0.18600000000000003,0.027333333333333334,0.661,0.024333333333333332,0.08766666666666667,15.0,2.0,42.72,13.256666666666666,20.163333333333334,37.29666666666667,,0.05000000000000001,,,,,,,,,1.5733333333333333,9.436666666666667,1.9333333333333333,,,,,,,,,156.5666666666667,0.05000000000000001,,,,,,,,,,,,,,,,,6.109333333333333,74.91,92.43333333333334,212.33333333333334,,,,,,,,,,,,,,,,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,6.0,2009.0
,Boonsri,12-Mar-04,10.0,8.893333333333333,0.21966666666666668,0.022166666666666668,1.5966666666666667,0.13,0.1366666666666667,15.0,3.0,58.473333333333336,10.0,22.396666666666665,36.4,0.5632333333333334,0.067,,,,,,,,,2.4166666666666665,9.083333333333334,4.663333333333334,,,,1.7666666666666666,,,,0.0,189.1,0.0,,,,,,,,,,,,,,,,,7.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,3.0,2004.0
,Boonsri,12-Mar-98,2.0,11.0,0.2,0.03,1.9,0.05,0.08,13.5,3.7,68.0,21.7,27.7,46.5,4.57,0.01,15.0,9.0,6.0,0.0,0.0,0.0,3.0,0.0,3.3,13.1,4.9,0.0,0.0,0.0,2.02,1.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,3.0,1998.0
,Boonsri,12-May-00,14.633333333333335,8.0,0.3666666666666667,0.03,1.2733333333333334,0.06333333333333334,0.11333333333333333,14.333333333333334,2.5666666666666664,52.86666666666667,9.633333333333333,18.8,59.46666666666666,0.3566666666666667,0.03,24.666666666666668,51.92666666666667,22.473333333333333,31.319999999999997,1.7266666666666668,,,,6.2,14.300000000000002,7.900000000000001,,0.056666666666666664,,1.8666666666666665,0.32,0.016666666666666666,,0.013333333333333334,156.33333333333334,0.056666666666666664,,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,5.0,2000.0
,Boonsri,12-May-11,17.833333333333332,,0.137,0.017333333333333336,0.8773333333333334,0.13899999999999998,0.20666666666666667,,,,,,,,,,,,,,,,,,,,,,,,2.9333333333333336,0.21666666666666667,,,,,,0.012666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,5.0,2011.0
,Boonsri,12-Nov-14,10.666666666666666,10.87,0.0665,0.016,0.7908666666666666,0.12966666666666668,0.16066666666666665,,,37.026666666666664,18.43,16.44,34.21666666666667,,,,,,,,,,,1.5,9.34,2.5233333333333334,,,,,,,,,178.12,0.22666666666666666,,,,,,,,,,,,,,,,,,101.02333333333333,167.59666666666666,254.0,,,,,,,,,,,,,,,,,1.3366666666666667,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,,,,,12.0,11.0,2014.0
,Boonsri,12-Oct-01,16.166666666666668,6.766666666666666,0.21333333333333335,0.04,0.7400000000000001,0.03333333333333333,0.05333333333333334,23.3,4.25,58.63333333333333,14.200000000000001,25.46666666666667,40.56666666666667,0.2966666666666667,0.09333333333333334,63.666666666666664,15.786666666666667,2.5933333333333333,13.666666666666666,1.74,,,,5.066666666666666,,6.966666666666666,,,,,0.04,,0.02,0.02,215.19999999999996,,,0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,10.0,2001.0
,Boonsri,12-Oct-06,23.0,8.61,0.271,0.03,1.31,0.19,0.22,19.0,3.0,56.33,14.55,24.38,62.5,,,,,,,,,,,3.31,8.24,3.79,,0.091,,1.8,0.79,0.079,0.01,0.18,170.8,0.045,,0.0049,,,,,,,,,,,,,,,4.49,74.56,110.32,272.0,0.005,0.005,0.026000000000000002,0.055999999999999994,0.027000000000000003,0.011000000000000001,0.006999999999999999,0.01,0.032,0.005,0.005,,0.13699999999999998,0.01,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,10.0,2006.0
,Boonsri,12-Sep-02,21.333333333333332,7.0,0.41333333333333333,0.023333333333333334,1.3333333333333333,0.10000000000000002,0.13,,,46.12,11.6,22.2,29.23333333333333,0.11666666666666665,0.03,2.3333333333333335,19.833333333333332,1.4333333333333333,11.346666666666666,1.2333333333333332,,,,4.033333333333334,10.533333333333333,4.833333333333333,,0.0,,,,,0.01,,170.80000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,9.0,2002.0
,Boonsri,13-Aug-04,24.5,6.27,0.3236666666666666,0.035,0.6849999999999999,0.026333333333333334,0.04633333333333333,14.666666666666666,3.0,45.97666666666667,11.963333333333333,20.966666666666665,,0.5179999999999999,0.061250000000000006,20.666666666666668,5.116666666666666,2.5399999999999996,5.373333333333334,1.492,,2.86,,3.1766666666666663,8.753333333333332,5.27,,,,1.9566666666666668,8.566666666666666,,,0.03266666666666667,166.73333333333332,0.0,,,,,,,,,,,,,,,,,6.883333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,8.0,2004.0
,Boonsri,13-Dec-09,3.5,10.943333333333333,0.16933333333333334,0.01966666666666667,1.1016666666666666,0.043000000000000003,0.07933333333333335,16.0,2.0,53.71,12.286666666666667,53.71,12.286666666666667,,0.05000000000000001,,,,,,,,,1.4533333333333334,10.333333333333334,1.8133333333333332,,,,,5.366666666666667,0.6966666666666667,0.001,0.001,191.13333333333333,,,0.06366666666666666,0.10000000000000002,,0.0075,,0.0075,0.0075,0.0045,,,,0.001,0.002,0.002,0.002,11.384666666666666,85.02666666666666,104.72000000000001,233.33333333333334,,,,,,,,,0.001,,0.001,,,,,,,0.25,,,,,,0.001,0.001,0.001,0.0030000000000000005,0.004,0.005,0.0035,0.0030000000000000005,0.01,0.005,0.0030000000000000005,0.001,0.001,,,,,0.005,,,,,,,,,,13.0,12.0,2009.0
,Boonsri,13-Dec-12,4.0,11.9,0.085,0.0,0.892,0.032,0.1,18.0,3.0,56.67,21.34,13.89,20.53,0.57,0.0,25.3,2.6860000000000004,1.59,0.0,0.0,0.057,0.0,0.0,,,,,,,,7.0,0.4,,,165.31,,,0.034,,,,,,,,,,,,,,,,93.72,4.61,219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,12.0,2012.0
,Boonsri,13-Dec-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30666666666666664,0.331,0.24300000000000002,,13.0,12.0,2015.0
,Boonsri,13-Feb-03,7.266666666666667,10.9,0.15333333333333332,0.039,1.3833333333333335,0.09533333333333333,,,,54.43333333333334,12.566666666666668,24.099999999999998,36.06666666666666,1.2853333333333332,0.063,48.666666666666664,7.87,1.8050000000000004,13.86,4.017333333333333,,1.99,,3.3000000000000003,10.799999999999999,6.366666666666667,,0.0,,,0.36000000000000004,0.021666666666666667,,0.041666666666666664,191.13333333333333,0.026333333333333334,,0.006666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,2.0,2003.0
,Boonsri,13-Jan-06,2.5,9.4,0.19333333333333336,0.013333333333333334,1.6333333333333335,0.08533333333333333,0.09033333333333333,19.333333333333332,2.0,58.76666666666667,12.266666666666666,25.600000000000005,40.23333333333333,0.4073333333333333,0.055999999999999994,58.666666666666664,20.846666666666668,5.008,9.614333333333333,2.7880000000000003,0.055,5.696333333333333,,1.9000000000000001,7.266666666666667,3.9000000000000004,,0.06,,,,,,,203.0,0.04666666666666666,,,,,,,,,,,,,,,,,15.733333333333334,73.93333333333334,,261.3333333333333,,0.009000000000000001,,,0.20133333333333334,0.08833333333333333,0.021,0.05,0.013000000000000001,0.3575,0.589,,,,0.09466666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,2006.0
,Boonsri,13-Jul-06,22.0,6.943333333333334,0.35966666666666663,0.021333333333333333,0.2743333333333334,0.04933333333333334,0.052333333333333336,13.0,2.0,45.97,10.346666666666666,16.44,28.94333333333333,0.157,0.04975,77.0,4.062,0.141,2.6813333333333333,0.07966666666666668,0.053,1.2896666666666665,,1.7599999999999998,8.686666666666666,4.3133333333333335,,0.168,,1.906666666666667,0.66,0.025000000000000005,0.04133333333333333,0.005333333333333333,164.7,0.043333333333333335,,0.0032333333333333333,,,,,,,,,,,,,,,9.163333333333334,79.23333333333333,88.43333333333334,201.66666666666666,0.005,0.005,0.149,0.08166666666666667,0.07466666666666666,0.016333333333333335,0.005,0.024999999999999998,0.02900000000000001,0.005,0.008333333333333333,,0.10400000000000002,0.09900000000000002,0.2213333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,2006.0
,Boonsri,13-Jun-02,21.333333333333332,7.933333333333334,0.29333333333333333,0.03,2.3666666666666667,0.08666666666666667,0.1366666666666667,14.533333333333331,3.266666666666667,58.6,14.533333333333333,24.333333333333332,83.33333333333333,0.06,0.04,9.333333333333334,7.986666666666667,0.7166666666666668,4.613333333333333,1.05,,1.4100000000000001,,2.9000000000000004,9.799999999999999,4.800000000000001,,,,,,,0.0,0.035,160.33333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,6.0,2002.0
,Boonsri,13-May-05,16.5,7.996666666666667,0.31,0.04,1.05,0.045000000000000005,0.059,9.666666666666666,1.6666666666666667,47.473332666666664,12.61,18.583332333333335,27.533332666666666,1.167,0.104,39.666666666666664,3.58,1.1326666666666667,4.401666666666666,11.730333,0.0,2.0516666666666667,,3.06,8.263333333333334,5.406666666666666,,0.024999999999999998,,1.8966666666666667,,,0.0,0.056666666666666664,170.799998,0.025000000000000005,,,,,,,,,,,,,,,,,5.8066666666666675,82.37999733333334,96.53333033333332,203.33333333333334,0.0,0.009666666666666665,0.0,0.026,0.075,0.030333333333333334,0.01933333333333333,0.041666666666666664,0.0,0.05533333333333334,0.12933333333333333,,0.02266666666666667,0.04466666666666667,0.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,5.0,2005.0
,Boonsri,13-May-99,12.600000000000001,8.366666666666667,0.2966666666666667,0.04,1.22,0.06666666666666667,0.10333333333333333,10.6,2.3000000000000003,46.866666666666674,12.6,21.53333333333333,53.633333333333326,0.4133333333333334,0.060000000000000005,100.0,21.0,6.333333333333333,15.666666666666666,5.166666666666667,,,,3.8666666666666667,13.666666666666666,6.666666666666667,,,,1.7333333333333334,5.493333333333333,0.0826,0.030000000000000002,0.02,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,5.0,1999.0
,Boonsri,13-Nov-03,10.866666666666667,9.93,0.124,0.023333333333333334,0.9446666666666667,0.09300000000000001,0.09566666666666668,16.333333333333332,3.3333333333333335,55.199999999999996,14.549999999999999,25.473333333333333,30.86666666666667,0.06133333333333333,0.04066666666666667,6.7,3.2766666666666673,4.846666666666667,2.0833333333333335,1.5623333333333331,,9.153333333333334,,2.3833333333333333,8.646666666666667,4.003333333333333,,,,1.5999999999999999,1.6466666666666667,0.14400000000000002,,,209.4333333333333,0.028666666666666663,,0.013333333333333334,,,,,,,,,,,,,,,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,11.0,2003.0
,Boonsri,13-Sep-08,20.75,8.55,0.0665,0.009000000000000001,1.1825,0.029500000000000002,0.062,15.0,1.0,58.515,14.55,19.025,48.519999999999996,,0.038000000000000006,,,,,,,,,0.97,8.045,2.21,,,,,,,,,192.14999999999998,0.040999999999999995,,,,,,,,,,,,,,,,,5.721,94.38,117.32,257.5,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,9.0,2008.0
,Boonsri,14-Apr-00,7.466666666666666,9.833333333333334,0.5233333333333333,0.013333333333333334,1.5666666666666667,0.036666666666666674,0.06666666666666667,16.633333333333333,2.2666666666666666,59.76666666666667,13.266666666666666,21.766666666666666,40.36666666666667,0.5733333333333334,0.06,44.333333333333336,2.3333333333333335,1.3333333333333333,15.0,1.39,,,,5.633333333333333,10.266666666666667,6.8999999999999995,,0.05333333333333334,,1.8,0.2733333333333334,0.035333333333333335,0.013333333333333334,0.01,191.0,0.056666666666666664,0.11666666666666668,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,4.0,2000.0
,Boonsri,14-Apr-13,13.333333333333334,9.786666666666667,0.09833333333333334,0.014666666666666666,1.1836666666666666,0.012666666666666668,0.084,25.666666666666668,3.0,55.26666666666667,21.986666666666665,25.016666666666666,46.51666666666667,0.12366666666666666,0.0,28.517999999999997,5.804866666666666,0.9170000000000001,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,13.75,2.21,18.666666666666668,0.0,,,3.893333333333333,0.36433333333333334,0.0,0.0,212.07666666666668,0.24,,0.05133333333333334,,,,,,,,,,,,,,,,96.69666666666667,,324.6666666666667,,,,,,,,,,,,,,,,,1.6233333333333333,,,,,,2.216666666666667,,,,,,,,,,,,,,,,2.8333333333333335,1.6233333333333333,,,,,,,,,,,14.0,4.0,2013.0
,Boonsri,14-Dec-11,6.5,10.113333333333333,0.09833333333333333,0.021,3.1526666666666667,0.18000000000000002,0.25666666666666665,14.666666666666666,2.6666666666666665,63.25,14.549999999999999,20.79666666666667,51.76666666666666,0.13,0.0,8.276866666666665,9.241999999999999,1.5,3.0,0.3,0.059000000000000004,3.0,,0.0,10.126666666666667,3.1,,,,,3.033333333333333,0.28,,,193.95333333333335,0.0,,0.03866666666666667,0.0,,,,,,,,,,,,,,,85.01666666666667,4.383333333333334,279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,12.0,2011.0
,Boonsri,14-Dec-13,6.5,11.033333333333331,0.11833333333333333,0.017433333333333332,1.0466666666666666,0.035,0.124,25.666666666666668,2.0,54.76666666666667,14.226666666666668,25.91,43.72,0.11699999999999999,0.005016666666666667,63.6,3.032,0.0,1.668,0.25899999999999995,0.05466666666666667,1.6416666666666666,0.0,2.123333333333333,10.076666666666666,3.6,25.666666666666668,0.0,,,2.31,0.08600000000000001,0.0,0.0,213.5,0.26033333333333336,,0.010666666666666666,,,,,,,,,,,,,,,,92.66333333333334,,318.6666666666667,,,,,,,,,,,,,,,,,1.57,,,,,,2.2600000000000002,,,,,,,,,,,,,,,,5.066666666666666,,,,,,,,,,,,14.0,12.0,2013.0
,Boonsri,14-Feb-09,6.0,11.25,0.652,0.028,1.476,0.029666666666666664,0.075,16.333333333333332,3.0,35.43,19.076666666666664,19.73,38.333333333333336,,0.056333333333333326,,,,,,,,,2.1133333333333333,8.853333333333333,2.5166666666666666,,,,,4.366666666666666,0.54,,,166.73333333333332,0.05000000000000001,,0.09600000000000002,,,,,,,,,,,,,,,9.656333333333334,93.33333333333333,94.26666666666665,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,2009.0
,Boonsri,14-Jan-00,5.833333333333333,11.633333333333333,0.25,0.04,2.135,0.045,0.135,12.5,2.7,54.8,10.7,21.3,39.599999999999994,0.92,0.07,97.5,22.79,18.165,78.13999999999999,0.6799999999999999,,,,4.7,11.25,6.25,,0.025,,1.75,0.54,0.24,0.49,0.07500000000000001,180.0,0.06,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,1.0,2000.0
,Boonsri,14-Jan-05,2.0,11.149999999999999,0.5716666666666667,0.04800000000000001,2.02,0.09933333333333333,0.10666666666666667,12.0,3.0,50.686666,13.903333333333334,17.766666999999998,34.19666633333333,2.346,0.20850000000000002,66.66666666666667,24.389999999999997,5.540666666666667,14.756666666666666,3.9630000000000005,0.13566666666666669,9.157666666666666,,3.3066666666666666,9.283333333333333,4.760000000000001,,0.15866666666666668,,1.8999999999999997,,,,0.019,187.06666566666664,0.025000000000000005,,,0.01,,,,,,,,,,,,,,10.06,80.47333533333334,103.50666566666666,225.66666666666666,0.0,0.0,0.0,0.0,0.004333333333333334,0.012333333333333333,0.0,0.016333333333333335,0.0,0.030666666666666665,0.12433333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,1.0,2005.0
,Boonsri,14-Jul-00,21.733333333333334,6.8,0.37333333333333335,0.29000000000000004,1.03,0.07333333333333335,0.10000000000000002,13.799999999999999,2.1333333333333333,53.1,40.03333333333333,21.066666666666666,47.333333333333336,0.5666666666666668,0.05666666666666667,24.333333333333332,38.0,2.3333333333333335,19.333333333333332,1.8866666666666667,,,,6.166666666666667,17.3,6.7,,,,1.8333333333333333,7.933333333333334,0.16666666666666666,,,152.66666666666666,0.056666666666666664,,0.011000000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,7.0,2000.0
,Boonsri,14-Jun-14,22.0,7.696666666666666,0.044333333333333336,0.022333333333333334,0.7416666666666667,0.10966666666666668,0.18000000000000002,19.333333333333332,2.0,50.19,14.873333333333335,19.55,34.946666666666665,,,,,,,,,,,2.8466666666666662,12.11,3.1833333333333336,,,,,,,,,179.74666666666667,0.22666666666666668,,,,,,,,,,,,,,,,,,90.24000000000001,186.98666666666668,199.0,,,,,,,,,,,,,,,,,1.06,,,,,,,,,,,,,,,,,,,,,,2.1333333333333333,,,,,,,,,,,,14.0,6.0,2014.0
,Boonsri,14-Nov-13,10.0,10.026666666666666,0.10733333333333334,0.011666666666666667,1.066,0.041333333333333326,0.1516666666666667,19.0,3.0,50.51,15.163333333333332,21.34,37.123333333333335,0.1466666666666667,0.00525,44.133333333333326,1.365,0.0,1.8330000000000002,0.11366666666666668,0.0,1.6366666666666667,0.0,1.4033333333333333,11.26,3.4433333333333334,24.666666666666668,0.0,,,2.2033333333333336,0.219,0.0,0.0,195.70333333333335,0.12033333333333333,,0.008333333333333333,,,,,,,,,,,,,,,,91.83,,267.3333333333333,,,,,,,,,,,,,,,,,1.5266666666666666,,,,,,1.8026666666666669,,,,,,,,,,,,,,,,7.6000000000000005,,,,,,,,,,,,14.0,11.0,2013.0
